<<<<<<< HEAD
,flag,length,position,strain,threshold,tool
589,TN,79867,50471217,LP_J,100,smoove
590,TN,40453,50557877,LP_J,100,smoove
591,TN,25322,50601956,LP_J,100,smoove
592,TN,29423,50711540,LP_J,100,smoove
593,TN,11414,50742767,LP_J,100,smoove
594,TN,39583,50756163,LP_J,100,smoove
595,TN,32743,50796154,LP_J,100,smoove
596,TN,5200,50835067,LP_J,100,smoove
597,TN,23020,50840441,LP_J,100,smoove
598,TN,18216,50865987,LP_J,100,smoove
599,TN,7027,50884285,LP_J,100,smoove
600,TN,15308,50892393,LP_J,100,smoove
601,TN,177281,50908616,LP_J,100,smoove
602,TN,16159,51092362,LP_J,100,smoove
603,TN,85240,51115152,LP_J,100,smoove
604,TN,539823,51200887,LP_J,100,smoove
605,TN,539823,51200887,LP_J,100,smoove
606,TN,78688,51740918,LP_J,100,smoove
607,TN,42801,51906333,LP_J,100,smoove
608,TN,2320,51955742,LP_J,100,smoove
609,TN,4313,52035268,LP_J,100,smoove
610,TN,175722,52039771,LP_J,100,smoove
611,TN,86879,52216342,LP_J,100,smoove
612,TN,86879,52216342,LP_J,100,smoove
613,TN,414924,52309656,LP_J,100,smoove
614,TN,33958,52725794,LP_J,100,smoove
615,TN,128525,52839411,LP_J,100,smoove
616,TN,128525,52839411,LP_J,100,smoove
617,TN,14244,52971306,LP_J,100,smoove
618,TN,597198,52990946,LP_J,100,smoove
619,TN,293758,53589061,LP_J,100,smoove
620,TN,1111989,53882978,LP_J,100,smoove
621,TN,40926,55001538,LP_J,100,smoove
622,TN,191866,55042598,LP_J,100,smoove
623,TN,191866,55042598,LP_J,100,smoove
624,TN,220154,55234670,LP_J,100,smoove
625,TN,220154,55234670,LP_J,100,smoove
626,TN,220154,55234670,LP_J,100,smoove
627,TN,59948,55455056,LP_J,100,smoove
628,TN,2787,55515608,LP_J,100,smoove
629,TN,737932,55519102,LP_J,100,smoove
630,TN,737932,55519102,LP_J,100,smoove
631,TN,815247,56258929,LP_J,100,smoove
632,TN,815247,56258929,LP_J,100,smoove
633,TN,815247,56258929,LP_J,100,smoove
634,TN,51524,57074571,LP_J,100,smoove
635,TN,45805,57126165,LP_J,100,smoove
636,TN,41969,57172052,LP_J,100,smoove
637,TN,90606,57247201,LP_J,100,smoove
638,TN,9305,57338105,LP_J,100,smoove
639,TN,31782,57347799,LP_J,100,smoove
640,TN,24302,57379776,LP_J,100,smoove
641,TN,33467,57404272,LP_J,100,smoove
642,TN,21482,57438128,LP_J,100,smoove
643,TN,21482,57438128,LP_J,100,smoove
644,TN,81345,57520631,LP_J,100,smoove
645,TN,137666,57602685,LP_J,100,smoove
646,TN,52535,57774573,LP_J,100,smoove
647,TN,180088,57832504,LP_J,100,smoove
648,TN,180088,57832504,LP_J,100,smoove
649,TN,180088,57832504,LP_J,100,smoove
650,TN,112615,58014477,LP_J,100,smoove
651,TN,191312,58127195,LP_J,100,smoove
652,TN,622774,58360144,LP_J,100,smoove
653,TN,7981,59213902,LP_J,100,smoove
654,TN,245958,59224783,LP_J,100,smoove
655,TN,60488,59470777,LP_J,100,smoove
656,TN,60488,59470777,LP_J,100,smoove
657,TN,61762,59531546,LP_J,100,smoove
658,TN,9928,59593378,LP_J,100,smoove
659,TN,51649,59610510,LP_J,100,smoove
660,TN,101689,59665031,LP_J,100,smoove
661,TN,46752,59767299,LP_J,100,smoove
662,TN,4845,59820223,LP_J,100,smoove
663,TN,45338,59826680,LP_J,100,smoove
664,TN,77260,59874885,LP_J,100,smoove
665,TN,77260,59874885,LP_J,100,smoove
666,TN,77260,59874885,LP_J,100,smoove
667,TN,561,59952237,LP_J,100,smoove
668,TN,24571,59952998,LP_J,100,smoove
669,TN,18869,59999846,LP_J,100,smoove
670,TN,31246,60024945,LP_J,100,smoove
671,TN,13296,60056824,LP_J,100,smoove
672,TN,44983,60187011,LP_J,100,smoove
673,TN,18132,60291158,LP_J,100,smoove
674,TN,174202,60354786,LP_J,100,smoove
675,TN,174202,60354786,LP_J,100,smoove
676,TN,174202,60354786,LP_J,100,smoove
677,TN,174202,60354786,LP_J,100,smoove
678,TN,174202,60354786,LP_J,100,smoove
679,TN,174202,60354786,LP_J,100,smoove
680,TN,12924,60572946,LP_J,100,smoove
681,TN,41369,60586059,LP_J,100,smoove
682,TN,41369,60586059,LP_J,100,smoove
683,TN,13627,60627593,LP_J,100,smoove
684,TN,1425,60642338,LP_J,100,smoove
685,TN,3063,60654019,LP_J,100,smoove
686,TN,20431,60670325,LP_J,100,smoove
687,TN,12810,60690838,LP_J,100,smoove
688,TN,12810,60690838,LP_J,100,smoove
689,TN,39445,60704765,LP_J,100,smoove
690,TN,4885,60829497,LP_J,100,smoove
691,TN,87001,60838305,LP_J,100,smoove
692,TN,87423,60934033,LP_J,100,smoove
693,TN,884,61025770,LP_J,100,smoove
694,TN,299273,61132293,LP_J,100,smoove
695,TN,299273,61132293,LP_J,100,smoove
696,TN,299273,61132293,LP_J,100,smoove
697,TN,27501,17146200,LP_J,100,rdxplorer
698,TN,2601,17258400,LP_J,100,rdxplorer
699,TN,15901,25895100,LP_J,100,rdxplorer
700,TN,30901,28817700,LP_J,100,rdxplorer
701,TN,6701,29984000,LP_J,100,rdxplorer
702,TN,15301,30630100,LP_J,100,rdxplorer
703,TN,8501,32449000,LP_J,100,rdxplorer
704,TN,1101,38019400,LP_J,100,rdxplorer
705,TN,801,39516800,LP_J,100,rdxplorer
706,TN,12901,39524300,LP_J,100,rdxplorer
707,TN,25101,42059800,LP_J,100,rdxplorer
708,TN,21801,42441600,LP_J,100,rdxplorer
709,TN,13101,43523500,LP_J,100,rdxplorer
710,TN,86801,43865000,LP_J,100,rdxplorer
711,TN,3301,45193800,LP_J,100,rdxplorer
712,TN,8501,45205900,LP_J,100,rdxplorer
713,TN,5001,45214600,LP_J,100,rdxplorer
714,TN,1601,47156600,LP_J,100,rdxplorer
715,TN,16701,50177900,LP_J,100,rdxplorer
716,TN,6601,50544400,LP_J,100,rdxplorer
717,TN,33401,57404300,LP_J,100,rdxplorer
718,TN,13201,60056900,LP_J,100,rdxplorer
719,TN,601,60617100,LP_J,100,rdxplorer
720,TN,9201,60618200,LP_J,100,rdxplorer
721,TN,15101,60813700,LP_J,100,rdxplorer
722,TN,801,61025800,LP_J,100,rdxplorer
723,TN,801,61113400,LP_J,100,rdxplorer
724,TN,2832256,6056985,LP_J,100,popdel
725,TN,8127510,8890321,LP_J,100,popdel
726,TN,8127510,8890321,LP_J,100,popdel
727,TN,70128,17075563,LP_J,100,popdel
728,TN,70128,17075563,LP_J,100,popdel
729,TN,86380,17174631,LP_J,100,popdel
730,TN,86380,17174631,LP_J,100,popdel
731,TN,86380,17174631,LP_J,100,popdel
732,TN,86380,17174631,LP_J,100,popdel
733,TN,20566,17281605,LP_J,100,popdel
734,TN,20566,17281605,LP_J,100,popdel
735,TN,20566,17281605,LP_J,100,popdel
736,TN,787285,17309436,LP_J,100,popdel
737,TN,787285,17309436,LP_J,100,popdel
738,TN,73145,18121946,LP_J,100,popdel
739,TN,67680,18852451,LP_J,100,popdel
740,TN,2153,18924308,LP_J,100,popdel
741,TN,868703,18926858,LP_J,100,popdel
742,TN,74430,19795981,LP_J,100,popdel
743,TN,178567,19916724,LP_J,100,popdel
744,TN,44060,20095751,LP_J,100,popdel
745,TN,1158387,20290144,LP_J,100,popdel
746,TN,1158387,20290144,LP_J,100,popdel
747,TN,1158387,20290144,LP_J,100,popdel
748,TN,82829,21449702,LP_J,100,popdel
749,TN,82829,21449702,LP_J,100,popdel
750,TN,82829,21449702,LP_J,100,popdel
751,TN,82829,21449702,LP_J,100,popdel
752,TN,82829,21449702,LP_J,100,popdel
753,TN,63772,21534429,LP_J,100,popdel
754,TN,277909,21603672,LP_J,100,popdel
755,TN,277909,21603672,LP_J,100,popdel
756,TN,94255,21881886,LP_J,100,popdel
757,TN,94255,21881886,LP_J,100,popdel
758,TN,94255,21881886,LP_J,100,popdel
759,TN,94255,21881886,LP_J,100,popdel
760,TN,153680,21982391,LP_J,100,popdel
761,TN,269527,22136574,LP_J,100,popdel
762,TN,269527,22136574,LP_J,100,popdel
763,TN,50481,22409680,LP_J,100,popdel
764,TN,183753,22460458,LP_J,100,popdel
765,TN,70700,22651661,LP_J,100,popdel
766,TN,331092,22728229,LP_J,100,popdel
767,TN,149265,23059696,LP_J,100,popdel
768,TN,318492,23228029,LP_J,100,popdel
769,TN,70925,23548436,LP_J,100,popdel
770,TN,2208204,23619757,LP_J,100,popdel
771,TN,2208204,23619757,LP_J,100,popdel
772,TN,2208204,23619757,LP_J,100,popdel
773,TN,2208204,23619757,LP_J,100,popdel
774,TN,2208204,23619757,LP_J,100,popdel
775,TN,64567,25830234,LP_J,100,popdel
776,TN,304622,25932719,LP_J,100,popdel
777,TN,26075,26243816,LP_J,100,popdel
778,TN,19815,26270416,LP_J,100,popdel
779,TN,735624,26395747,LP_J,100,popdel
780,TN,359324,27133487,LP_J,100,popdel
781,TN,253604,27497747,LP_J,100,popdel
782,TN,391265,27758186,LP_J,100,popdel
783,TN,661098,28156153,LP_J,100,popdel
784,TN,661098,28156153,LP_J,100,popdel
785,TN,112296,28817635,LP_J,100,popdel
786,TN,112296,28817635,LP_J,100,popdel
787,TN,295302,28930279,LP_J,100,popdel
788,TN,757485,29226106,LP_J,100,popdel
789,TN,228834,29997187,LP_J,100,popdel
790,TN,402138,30226333,LP_J,100,popdel
791,TN,402138,30226333,LP_J,100,popdel
792,TN,402138,30226333,LP_J,100,popdel
793,TN,24680,30630131,LP_J,100,popdel
794,TN,189207,30662254,LP_J,100,popdel
795,TN,461479,30967812,LP_J,100,popdel
796,TN,406072,31429779,LP_J,100,popdel
797,TN,406072,31429779,LP_J,100,popdel
798,TN,1311,31836310,LP_J,100,popdel
799,TN,7164,31841977,LP_J,100,popdel
800,TN,87478,31849653,LP_J,100,popdel
801,TN,53573,31943828,LP_J,100,popdel
802,TN,35369,31997942,LP_J,100,popdel
803,TN,163472,32039699,LP_J,100,popdel
804,TN,232255,32209596,LP_J,100,popdel
805,TN,8512,32448969,LP_J,100,popdel
806,TN,4304541,32458000,LP_J,100,popdel
807,TN,4304541,32458000,LP_J,100,popdel
808,TN,294195,36763756,LP_J,100,popdel
809,TN,536475,37058356,LP_J,100,popdel
810,TN,536475,37058356,LP_J,100,popdel
811,TN,536475,37058356,LP_J,100,popdel
812,TN,536475,37058356,LP_J,100,popdel
813,TN,22150,37595271,LP_J,100,popdel
814,TN,174273,37624468,LP_J,100,popdel
815,TN,44680,37799181,LP_J,100,popdel
816,TN,176070,37844461,LP_J,100,popdel
817,TN,7851,38021230,LP_J,100,popdel
818,TN,49017,38029894,LP_J,100,popdel
819,TN,294724,38080287,LP_J,100,popdel
820,TN,294724,38080287,LP_J,100,popdel
821,TN,109577,38382104,LP_J,100,popdel
822,TN,109577,38382104,LP_J,100,popdel
823,TN,355543,38491968,LP_J,100,popdel
824,TN,166395,38847796,LP_J,100,popdel
825,TN,166395,38847796,LP_J,100,popdel
826,TN,166395,38847796,LP_J,100,popdel
827,TN,245717,39135374,LP_J,100,popdel
828,TN,245717,39135374,LP_J,100,popdel
829,TN,245717,39135374,LP_J,100,popdel
830,TN,4080,39388291,LP_J,100,popdel
831,TN,13700,39398651,LP_J,100,popdel
832,TN,90827,39426854,LP_J,100,popdel
833,TN,90827,39426854,LP_J,100,popdel
834,TN,90827,39426854,LP_J,100,popdel
835,TN,12867,39524284,LP_J,100,popdel
836,TN,62113,39537768,LP_J,100,popdel
837,TN,70971,39607060,LP_J,100,popdel
838,TN,7097,39684464,LP_J,100,popdel
839,TN,251865,39695296,LP_J,100,popdel
840,TN,5193,40096348,LP_J,100,popdel
841,TN,102064,40102227,LP_J,100,popdel
842,TN,303017,40205384,LP_J,100,popdel
843,TN,303017,40205384,LP_J,100,popdel
844,TN,303017,40205384,LP_J,100,popdel
845,TN,303017,40205384,LP_J,100,popdel
846,TN,50035,40508856,LP_J,100,popdel
847,TN,463596,40930105,LP_J,100,popdel
848,TN,463596,40930105,LP_J,100,popdel
849,TN,463596,40930105,LP_J,100,popdel
850,TN,463596,40930105,LP_J,100,popdel
851,TN,35473,41489778,LP_J,100,popdel
852,TN,557824,41526987,LP_J,100,popdel
853,TN,557824,41526987,LP_J,100,popdel
854,TN,557824,41526987,LP_J,100,popdel
855,TN,557824,41526987,LP_J,100,popdel
856,TN,378285,42085096,LP_J,100,popdel
857,TN,378285,42085096,LP_J,100,popdel
858,TN,378285,42085096,LP_J,100,popdel
859,TN,378285,42085096,LP_J,100,popdel
860,TN,378285,42085096,LP_J,100,popdel
861,TN,378285,42085096,LP_J,100,popdel
862,TN,6209,42558902,LP_J,100,popdel
863,TN,217546,42565395,LP_J,100,popdel
864,TN,104087,42783434,LP_J,100,popdel
865,TN,23191,42939810,LP_J,100,popdel
866,TN,23191,42939810,LP_J,100,popdel
867,TN,34726,42963675,LP_J,100,popdel
868,TN,13916,43005065,LP_J,100,popdel
869,TN,26928,43020043,LP_J,100,popdel
870,TN,27785,43047476,LP_J,100,popdel
871,TN,157557,43081534,LP_J,100,popdel
872,TN,296672,43239929,LP_J,100,popdel
873,TN,627848,43537373,LP_J,100,popdel
874,TN,627848,43537373,LP_J,100,popdel
875,TN,627848,43537373,LP_J,100,popdel
876,TN,627848,43537373,LP_J,100,popdel
877,TN,627848,43537373,LP_J,100,popdel
878,TN,627848,43537373,LP_J,100,popdel
879,TN,627848,43537373,LP_J,100,popdel
880,TN,627848,43537373,LP_J,100,popdel
881,TN,627848,43537373,LP_J,100,popdel
882,TN,627848,43537373,LP_J,100,popdel
883,TN,744359,44345702,LP_J,100,popdel
884,TN,100635,45096496,LP_J,100,popdel
885,TN,90166,45198015,LP_J,100,popdel
886,TN,90166,45198015,LP_J,100,popdel
887,TN,90166,45198015,LP_J,100,popdel
888,TN,410628,45288493,LP_J,100,popdel
889,TN,410628,45288493,LP_J,100,popdel
890,TN,511749,45706252,LP_J,100,popdel
891,TN,511749,45706252,LP_J,100,popdel
892,TN,511749,45706252,LP_J,100,popdel
893,TN,511749,45706252,LP_J,100,popdel
894,TN,511749,45706252,LP_J,100,popdel
895,TN,511749,45706252,LP_J,100,popdel
896,TN,11039,46218332,LP_J,100,popdel
897,TN,11039,46218332,LP_J,100,popdel
898,TN,926606,46229675,LP_J,100,popdel
899,TN,926606,46229675,LP_J,100,popdel
900,TN,926606,46229675,LP_J,100,popdel
901,TN,926606,46229675,LP_J,100,popdel
902,TN,926606,46229675,LP_J,100,popdel
903,TN,926606,46229675,LP_J,100,popdel
904,TN,926606,46229675,LP_J,100,popdel
905,TN,926606,46229675,LP_J,100,popdel
906,TN,926606,46229675,LP_J,100,popdel
907,TN,926606,46229675,LP_J,100,popdel
908,TN,926606,46229675,LP_J,100,popdel
909,TN,1593,47156578,LP_J,100,popdel
910,TN,35563,47158908,LP_J,100,popdel
911,TN,497861,47196380,LP_J,100,popdel
912,TN,497861,47196380,LP_J,100,popdel
913,TN,254368,47695173,LP_J,100,popdel
914,TN,23380,47950041,LP_J,100,popdel
915,TN,79842,47974129,LP_J,100,popdel
916,TN,79842,47974129,LP_J,100,popdel
917,TN,79842,47974129,LP_J,100,popdel
918,TN,50956,48054675,LP_J,100,popdel
919,TN,50956,48054675,LP_J,100,popdel
920,TN,119740,48106071,LP_J,100,popdel
921,TN,169997,48232304,LP_J,100,popdel
922,TN,82784,48433907,LP_J,100,popdel
923,TN,82784,48433907,LP_J,100,popdel
924,TN,1374171,48517150,LP_J,100,popdel
925,TN,1374171,48517150,LP_J,100,popdel
926,TN,1374171,48517150,LP_J,100,popdel
927,TN,215142,49892719,LP_J,100,popdel
928,TN,63158,50114423,LP_J,100,popdel
929,TN,16652,50177879,LP_J,100,popdel
930,TN,231368,50194883,LP_J,100,popdel
931,TN,231368,50194883,LP_J,100,popdel
932,TN,117916,50433135,LP_J,100,popdel
933,TN,40426,50557875,LP_J,100,popdel
934,TN,25297,50601954,LP_J,100,popdel
935,TN,111676,50629275,LP_J,100,popdel
936,TN,11417,50742764,LP_J,100,popdel
937,TN,39538,50756193,LP_J,100,popdel
938,TN,32684,50796137,LP_J,100,popdel
939,TN,13236,50835025,LP_J,100,popdel
940,TN,14879,50848562,LP_J,100,popdel
941,TN,25329,50865982,LP_J,100,popdel
942,TN,25329,50865982,LP_J,100,popdel
943,TN,25329,50865982,LP_J,100,popdel
944,TN,15228,50892433,LP_J,100,popdel
945,TN,177311,50908580,LP_J,100,popdel
946,TN,16130,51092381,LP_J,100,popdel
947,TN,85195,51115176,LP_J,100,popdel
948,TN,618698,51200873,LP_J,100,popdel
949,TN,618698,51200873,LP_J,100,popdel
950,TN,79691,51820010,LP_J,100,popdel
951,TN,42746,51906365,LP_J,100,popdel
952,TN,74755,51958926,LP_J,100,popdel
953,TN,180250,52035231,LP_J,100,popdel
954,TN,86949,52216252,LP_J,100,popdel
955,TN,414910,52309671,LP_J,100,popdel
956,TN,113180,52725821,LP_J,100,popdel
957,TN,128494,52839417,LP_J,100,popdel
958,TN,14249,52971302,LP_J,100,popdel
959,TN,1405900,53589051,LP_J,100,popdel
960,TN,1405900,53589051,LP_J,100,popdel
961,TN,513445,55001556,LP_J,100,popdel
962,TN,513445,55001556,LP_J,100,popdel
963,TN,513445,55001556,LP_J,100,popdel
964,TN,513445,55001556,LP_J,100,popdel
965,TN,513445,55001556,LP_J,100,popdel
966,TN,513445,55001556,LP_J,100,popdel
967,TN,3213,55515508,LP_J,100,popdel
968,TN,815261,56258900,LP_J,100,popdel
969,TN,815261,56258900,LP_J,100,popdel
970,TN,139452,57074569,LP_J,100,popdel
971,TN,139452,57074569,LP_J,100,popdel
972,TN,139452,57074569,LP_J,100,popdel
973,TN,139452,57074569,LP_J,100,popdel
974,TN,123311,57214430,LP_J,100,popdel
975,TN,99635,57338096,LP_J,100,popdel
976,TN,99635,57338096,LP_J,100,popdel
977,TN,99635,57338096,LP_J,100,popdel
978,TN,99635,57338096,LP_J,100,popdel
979,TN,21448,57438153,LP_J,100,popdel
980,TN,21448,57438153,LP_J,100,popdel
981,TN,54208,57460023,LP_J,100,popdel
982,TN,54208,57460023,LP_J,100,popdel
983,TN,81301,57520650,LP_J,100,popdel
984,TN,224415,57602686,LP_J,100,popdel
985,TN,224415,57602686,LP_J,100,popdel
986,TN,224415,57602686,LP_J,100,popdel
987,TN,224415,57602686,LP_J,100,popdel
988,TN,180078,57832513,LP_J,100,popdel
989,TN,180078,57832513,LP_J,100,popdel
990,TN,180078,57832513,LP_J,100,popdel
991,TN,304245,58014496,LP_J,100,popdel
992,TN,304245,58014496,LP_J,100,popdel
993,TN,304245,58014496,LP_J,100,popdel
994,TN,40575,58319266,LP_J,100,popdel
995,TN,306302,59224799,LP_J,100,popdel
996,TN,306302,59224799,LP_J,100,popdel
997,TN,71815,59531466,LP_J,100,popdel
998,TN,51651,59610490,LP_J,100,popdel
999,TN,46755,59767276,LP_J,100,popdel
1000,TN,4772,59820239,LP_J,100,popdel
1001,TN,45365,59826626,LP_J,100,popdel
1002,TN,77918,59874863,LP_J,100,popdel
1003,TN,77918,59874863,LP_J,100,popdel
1004,TN,77918,59874863,LP_J,100,popdel
1005,TN,45252,59953069,LP_J,100,popdel
1006,TN,18836,59999855,LP_J,100,popdel
1007,TN,31237,60024954,LP_J,100,popdel
1008,TN,252435,60056836,LP_J,100,popdel
1009,TN,252435,60056836,LP_J,100,popdel
1010,TN,252435,60056836,LP_J,100,popdel
1011,TN,252435,60056836,LP_J,100,popdel
1012,TN,252435,60056836,LP_J,100,popdel
1013,TN,37903,60309648,LP_J,100,popdel
1014,TN,286355,60354806,LP_J,100,popdel
1015,TN,286355,60354806,LP_J,100,popdel
1016,TN,286355,60354806,LP_J,100,popdel
1017,TN,286355,60354806,LP_J,100,popdel
1018,TN,286355,60354806,LP_J,100,popdel
1019,TN,286355,60354806,LP_J,100,popdel
1020,TN,286355,60354806,LP_J,100,popdel
1021,TN,286355,60354806,LP_J,100,popdel
1022,TN,286355,60354806,LP_J,100,popdel
1023,TN,286355,60354806,LP_J,100,popdel
1024,TN,1423,60642288,LP_J,100,popdel
1025,TN,3130,60653931,LP_J,100,popdel
1026,TN,46017,60657604,LP_J,100,popdel
1027,TN,46017,60657604,LP_J,100,popdel
1028,TN,123988,60704763,LP_J,100,popdel
1029,TN,123988,60704763,LP_J,100,popdel
1030,TN,123988,60704763,LP_J,100,popdel
1031,TN,123988,60704763,LP_J,100,popdel
1032,TN,95765,60829496,LP_J,100,popdel
1033,TN,95765,60829496,LP_J,100,popdel
1034,TN,95765,60829496,LP_J,100,popdel
1035,TN,180184,60934017,LP_J,100,popdel
1036,TN,180184,60934017,LP_J,100,popdel
1037,TN,180184,60934017,LP_J,100,popdel
1038,TN,180184,60934017,LP_J,100,popdel
1039,TN,20426,61114835,LP_J,100,popdel
1040,TN,33198,61135543,LP_J,100,popdel
1041,TN,1144,17145541,LP_J,100,pindel
1042,TN,2671,17143813,LP_J,100,pindel
1043,TN,34425,21517384,LP_J,100,pindel
1044,TN,1228,31836364,LP_J,100,pindel
1045,TN,3374,32439276,LP_J,100,pindel
1046,TN,9168,31829538,LP_J,100,pindel
1047,TN,17362,31838722,LP_J,100,pindel
1048,TN,450,38021304,LP_J,100,pindel
1049,TN,5911,39125904,LP_J,100,pindel
1050,TN,4555,39416453,LP_J,100,pindel
1051,TN,3480,39516782,LP_J,100,pindel
1052,TN,454,38021304,LP_J,100,pindel
1053,TN,11809,39127650,LP_J,100,pindel
1054,TN,5480,39141151,LP_J,100,pindel
1055,TN,12201,39388074,LP_J,100,pindel
1056,TN,13277,39408458,LP_J,100,pindel
1057,TN,11046,39959286,LP_J,100,pindel
1058,TN,4531,40205396,LP_J,100,pindel
1059,TN,4531,40205396,LP_J,100,pindel
1060,TN,14528,40014222,LP_J,100,pindel
1061,TN,3513,40207308,LP_J,100,pindel
1062,TN,14317,42549844,LP_J,100,pindel
1063,TN,4611,44214407,LP_J,100,pindel
1064,TN,6179,45058605,LP_J,100,pindel
1065,TN,485,45288419,LP_J,100,pindel
1066,TN,1703,45287201,LP_J,100,pindel
1067,TN,10284,45698807,LP_J,100,pindel
1068,TN,2075,48515501,LP_J,100,pindel
1069,TN,12790,52033423,LP_J,100,pindel
1070,TN,1722,57344501,LP_J,100,pindel
1071,TN,1017,57344501,LP_J,100,pindel
1072,TN,6303,57458333,LP_J,100,pindel
1073,TN,6303,57458333,LP_J,100,pindel
1074,TN,6303,57458333,LP_J,100,pindel
1075,TN,2011,60616415,LP_J,100,pindel
1076,TN,3574,60640636,LP_J,100,pindel
1077,TN,21,60690721,LP_J,100,pindel
1078,TN,169,60690839,LP_J,100,pindel
1079,TN,340,60852711,LP_J,100,pindel
1080,TN,5066,60613365,LP_J,100,pindel
1081,TN,7537,60636929,LP_J,100,pindel
1082,TN,2837,60690839,LP_J,100,pindel
1083,TN,3194,60744339,LP_J,100,pindel
1084,TN,1052,60852711,LP_J,100,pindel
1085,TN,4554,61022100,LP_J,100,pindel
1086,TN,7852055,0,LP_J,100,mistrvar
1087,TN,5128,17073966,LP_J,100,mistrvar
1088,TN,10586,17141779,LP_J,100,mistrvar
1089,TN,6504,17243113,LP_J,100,mistrvar
1090,TN,19574,17290267,LP_J,100,mistrvar
1091,TN,35270,18863732,LP_J,100,mistrvar
1092,TN,8044,21497494,LP_J,100,mistrvar
1093,TN,59510,21516699,LP_J,100,mistrvar
1094,TN,7798,21880941,LP_J,100,mistrvar
1095,TN,18503,21916667,LP_J,100,mistrvar
1096,TN,63887,21935202,LP_J,100,mistrvar
1097,TN,8172,22583132,LP_J,100,mistrvar
1098,TN,29654,25811848,LP_J,100,mistrvar
1099,TN,19230,25892168,LP_J,100,mistrvar
1100,TN,30502,29968454,LP_J,100,mistrvar
1101,TN,27890,31820643,LP_J,100,mistrvar
1102,TN,6895,32438358,LP_J,100,mistrvar
1103,TN,7375,38018054,LP_J,100,mistrvar
1104,TN,7375,38018054,LP_J,100,mistrvar
1105,TN,7976,38988530,LP_J,100,mistrvar
1106,TN,17565,38996622,LP_J,100,mistrvar
1107,TN,28361,39112773,LP_J,100,mistrvar
1108,TN,28452,39141150,LP_J,100,mistrvar
1109,TN,11962,39414569,LP_J,100,mistrvar
1110,TN,12593,39503930,LP_J,100,mistrvar
1111,TN,8735,39516781,LP_J,100,mistrvar
1112,TN,164425,39649769,LP_J,100,mistrvar
1113,TN,164425,39649769,LP_J,100,mistrvar
1114,TN,14674,40008793,LP_J,100,mistrvar
1115,TN,31512,40197124,LP_J,100,mistrvar
1116,TN,31512,40197124,LP_J,100,mistrvar
1117,TN,31512,40197124,LP_J,100,mistrvar
1118,TN,8457,40923240,LP_J,100,mistrvar
1119,TN,29967,42548725,LP_J,100,mistrvar
1120,TN,29967,42548725,LP_J,100,mistrvar
1121,TN,22601,42939823,LP_J,100,mistrvar
1122,TN,23790,44214406,LP_J,100,mistrvar
1123,TN,8930,45055856,LP_J,100,mistrvar
1124,TN,11039,45196313,LP_J,100,mistrvar
1125,TN,2447,45286767,LP_J,100,mistrvar
1126,TN,20132,46206942,LP_J,100,mistrvar
1127,TN,15774,46227274,LP_J,100,mistrvar
1128,TN,3366,48051224,LP_J,100,mistrvar
1129,TN,9995,48507580,LP_J,100,mistrvar
1130,TN,18029,50542850,LP_J,100,mistrvar
1131,TN,8335,50861181,LP_J,100,mistrvar
1132,TN,12941,51948531,LP_J,100,mistrvar
1133,TN,6013,57342802,LP_J,100,mistrvar
1134,TN,7542,57460184,LP_J,100,mistrvar
1135,TN,51080,58275142,LP_J,100,mistrvar
1136,TN,1401,60617030,LP_J,100,mistrvar
1137,TN,15908,60638582,LP_J,100,mistrvar
1138,TN,15908,60638582,LP_J,100,mistrvar
1139,TN,22,60690720,LP_J,100,mistrvar
1140,TN,443,60690838,LP_J,100,mistrvar
1141,TN,3180,60744338,LP_J,100,mistrvar
1142,TN,6555,60824767,LP_J,100,mistrvar
1143,TN,2685,60852164,LP_J,100,mistrvar
1144,TN,10709,61022097,LP_J,100,mistrvar
